28,3328.596027,2740.109471,2174.967127,1657.225929,1247.376145,1083.112992,571.2778994,210,571.2778994,1083.112992,1607.626408,1728.847684,2046.215934,2485.702852,2994.005908,3529.775893,3338.541047,3162.716479,3205.93363,3321.965008,2732.050496,2164.805303,1643.866716,1229.571977,1062.56,531.28,0,531.28,1062.56,1593.85152,1716.046128,2035.41142,2476.816236,2986.632113,3523.5235,3331.929819,3155.736923,3199.048365,3328.596027,2740.109471,2174.967127,1657.225929,1247.376145,1083.112992,571.2778994,210,571.2778994,1083.112992,1607.626408,1728.847684,2046.215934,2485.702852,2994.005908,3529.775893,3338.541047,3162.716479,3205.93363,2990.421925,2510.20234,2039.824282,1588.05706,1176.538212,867.623463,520.5303822,477.548109,789.9819153,1207.894685,1653.847212,1837.022785,2124.939914,2481.403106,2881.081034,3308.348422,3110.112604,2919.976154,2912.349701,2983.03927,2501.402764,2028.985733,1574.110932,1157.645094,841.8256789,476.2897005,428.8964868,761.5585509,1189.499714,1640.460485,1824.980196,2114.537689,2472.501036,2873.417464,3301.676738,3103.014729,2912.414932,2904.768628,2990.421925,2510.20234,2039.824282,1588.05706,1176.538212,867.623463,520.5303822,477.548109,789.9819153,1207.894685,1653.847212,1837.022785,2124.939914,2481.403106,2881.081034,3308.348422,2919.976154,2912.349701,2671.199572,2306.943236,1945.367272,1588.303291,1239.656266,909.1615707,799.1807375,883.1244452,1118.137543,1431.662736,1782.747503,1971.892886,2207.786503,2477.108742,2770.12653,3080.084585,2905.357355,2769.669376,2637.870925,2662.93206,2297.365251,1933.999438,1574.359345,1221.739603,884.576035,771.0965252,857.7929737,1098.240213,1416.177316,1770.335748,1960.678851,2197.776432,2468.191184,2762.155135,3072.917352,2897.757988,2761.696662,2670.715698,2629.498625,2671.199572,2306.943236,1945.367272,1588.303291,1239.656266,909.1615707,799.1807375,883.1244452,1118.137543,1431.662736,1782.747503,1971.892886,2207.786503,2477.108742,2770.12653,3080.084585,2905.357355,2769.669376,2678.95919,2637.870925,2636.481068,1253.466049,2231.849442,3129.044034
29,3533.244993,2985.375786,2476.842884,2037.318446,1720.527802,1607.614987,1083.112992,571.2778994,210,571.2778994,1083.129945,1256.034284,1666.045454,2183.44372,2748.232011,3328.088472,3208.12367,3205.93363,3334.330853,3526.99875,2977.980622,2467.924365,2026.466494,1707.663877,1593.84,1062.56,531.28,0,531.28,1062.577281,1238.354603,1652.757531,2173.321531,2740.196925,3321.456439,3201.243116,3199.048365,3327.711261,3533.244993,2985.375786,2476.842884,2037.318446,1720.527802,1607.614987,1083.112992,571.2778994,210,571.2778994,1083.129945,1256.034284,1666.045454,2183.44372,2748.232011,3328.088472,3208.12367,3205.93363,3334.330853,3164.913931,2715.726917,2287.999126,1896.307498,1567.896381,1352.900267,922.3602162,556.8451451,456.4247751,738.5726419,1150.616535,1401.199673,1761.839223,2178.547494,2624.754413,3087.6977,2959.489489,2904.870074,3009.778706,3157.939231,2707.59537,2278.341503,1884.643766,1553.769308,1336.502575,898.1360523,515.7291107,405.2450805,708.0886579,1131.290595,1385.373784,1749.279122,2168.402449,2616.34014,3080.54818,2952.029477,2897.269429,3002.443648,3164.913931,2715.726917,2287.999126,1896.307498,1567.896381,1352.900267,922.3602162,556.8451451,456.4247751,738.5726419,1150.616535,1401.199673,1761.839223,2178.547494,2624.754413,3087.6977,2904.870074,3009.778706,2806.982772,2462.891029,2127.980017,1807.360637,1510.163165,1253.163952,975.4524669,813.4488218,837.2540243,1034.11482,1329.246579,1573.870822,1860.92156,2173.654878,2502.460549,2841.765096,2724.771586,2654.97991,2669.33605,2799.11634,2453.921804,2117.592726,1795.11907,1495.490818,1235.443196,952.579401,785.8746628,810.4901611,1012.567757,1312.553415,1559.79786,1849.034627,2163.486892,2493.633654,2833.995212,2716.667112,2646.661732,2627.763924,2661.062748,2806.982772,2462.891029,2127.980017,1807.360637,1510.163165,1253.163952,975.4524669,813.4488218,837.2540243,1034.11482,1329.246579,1573.870822,1860.92156,2173.654878,2502.460549,2841.765096,2724.771586,2654.97991,2636.141734,2669.33605,3044.757424,1057.599144,1748.702615,2821.574716
30,3801.658287,3298.674602,2846.671077,2473.752614,2220.135461,2135.470677,1607.614987,1083.112992,571.2778994,210,571.3100402,854.8957869,1388.860014,1980.063424,2589.59531,3202.740198,3162.716479,3334.330853,3538.648175,3795.853755,3291.983313,2838.91462,2464.822914,2210.181319,2125.12,1593.84,1062.56,531.28,0,531.3145603,828.7018803,1372.891889,1968.895924,2581.066421,3195.848053,3155.736923,3327.711261,3532.411486,3801.658287,3298.674602,2846.671077,2473.752614,2220.135461,2135.470677,1607.614987,1083.112992,571.2778994,210,571.3100402,854.8957869,1388.860014,1980.063424,2589.59531,3202.740198,3162.716479,3334.330853,3538.648175,3413.979198,3002.290203,2621.738694,2287.915187,2024.073328,1863.444303,1412.466543,978.0683573,597.5722558,443.2678678,690.755452,1056.685955,1502.432072,1974.662976,2458.161999,2947.388976,2899.805603,2985.765635,3193.786439,3407.514338,2994.936805,2613.314711,2278.257207,2013.149979,1851.573566,1396.768318,955.2579294,559.4574165,390.3670102,658.0600995,1035.608617,1487.683478,1963.464761,2449.175456,2939.898259,2892.19165,2978.371439,3186.87493,3413.979198,3002.290203,2621.738694,2287.915187,2024.073328,1863.444303,1412.466543,978.0683573,597.5722558,443.2678678,690.755452,1056.685955,1502.432072,1974.662976,2458.161999,2947.388976,2985.765635,3193.786439,3031.09127,2715.546764,2415.918243,2138.904972,1894.453692,1696.697349,1352.34687,1052.618669,846.3296722,808.4835252,959.2294574,1276.829687,1617.483767,1969.263876,2327.129881,2688.652738,2640.487817,2644.103831,2803.009767,3023.807912,2707.414676,2406.773973,2128.570994,1882.778476,1683.651358,1335.942385,1031.458221,819.8621311,780.7340203,935.9600162,1259.441959,1603.793545,1958.034784,2317.635322,2680.439058,2632.12384,2635.751329,2691.111483,2795.132153,3031.09127,2715.546764,2415.918243,2138.904972,1894.453692,1696.697349,1352.34687,1052.618669,846.3296722,808.4835252,959.2294574,1276.829687,1617.483767,1969.263876,2327.129881,2688.652738,2640.487817,2644.103831,2699.292688,2803.009767,3486.341923,1109.221187,1303.566881,2587.695512
31,4116.767042,3658.422348,3257.908987,2938.966067,2730.330715,2664.69467,2135.479276,1607.626408,1083.129945,571.3100402,210,664.0156959,1277.249928,1901.43409,2528.471774,3156.774118,3199.968706,3533.244993,3801.658287,4111.407408,3652.390187,3251.133797,2931.453828,2722.242791,2656.406912,2125.12864,1593.85152,1062.577281,531.3145603,0,629.934,1259.868,1889.802,2519.736,3149.781394,3193.070578,3526.99875,3795.853755,4116.767042,3658.422348,3257.908987,2938.966067,2730.330715,2664.69467,2135.479276,1607.626408,1083.129945,571.3100402,210,664.0156959,1277.249928,1901.43409,2528.471774,3156.774118,3199.968706,3533.244993,3801.658287,3717.979713,3344.836822,3008.948055,2724.128896,2507.840286,2382.098699,1923.345811,1470.728702,1032.349569,638.2532919,436.1365182,907.5182945,1399.370808,1895.827702,2394.026211,2893.066736,2930.64425,3149.73513,3445.473038,3712.044335,3338.238063,3001.610967,2716.022504,2499.032393,2372.824101,1911.847041,1455.658928,1010.764875,602.7165707,382.25,882.887,1383.524,1884.161,2384.798,2885.435,2923.110624,3142.726745,3439.067382,3717.979713,3344.836822,3008.948055,2724.128896,2507.840286,2382.098699,1923.345811,1470.728702,1032.349569,638.2532919,436.1365182,907.5182945,1399.370808,1895.827702,2394.026211,2893.066736,3149.73513,3445.473038,3320.931722,3036.407101,2772.496249,2535.643827,2334.101662,2177.695643,1805.932172,1452.421272,1134.357942,890.5684547,792.8179173,1155.089826,1521.739647,1890.221519,2259.639356,2629.598722,2655.688769,2732.464642,3020.113205,3314.285368,3029.136524,2764.531688,2526.932847,2324.635577,2167.546611,1793.680855,1437.159543,1114.750169,865.4548934,764.5,1135.84,1507.18,1878.52,2249.86,2621.2,2647.372818,2724.383054,2848.1099,3012.803307,3320.931722,3036.407101,2772.496249,2535.643827,2334.101662,2177.695643,1805.932172,1452.421272,1134.357942,890.5684547,792.8179173,1155.089826,1521.739647,1890.221519,2259.639356,2629.598722,2655.688769,2732.464642,2855.841382,3020.113205,3947.32032,1385.260534,946.4032245,2442.635569
32,3658.422348,3257.908987,2938.966067,2730.330715,2658.105297,2739.534509,2228.165923,1728.847684,1256.034284,854.8957869,664.0156959,210,664.0156959,1277.249928,1901.43409,2528.610533,2582.333851,2985.375786,3298.674602,3652.390187,3251.133797,2931.453828,2722.242791,2649.79693,2731.473838,2218.247818,1716.046128,1238.354603,828.7018803,629.934,0,629.934,1259.868,1889.802,2519.875241,2573.780899,2977.980622,3291.983313,3658.422348,3257.908987,2938.966067,2730.330715,2658.105297,2739.534509,2228.165923,1728.847684,1256.034284,854.8957869,664.0156959,210,664.0156959,1277.249928,1901.43409,2528.610533,2582.333851,2985.375786,3298.674602,3254.034445,2929.852714,2660.94128,2465.452266,2361.68924,2365.046282,1902.185272,1442.945812,992.3685478,571.3291223,324.7265986,328.7631674,782.3029388,1271.686033,1767.384412,2265.256003,2313.055413,2585.030176,2938.168491,3247.251171,2922.317047,2652.641795,2456.492392,2352.334174,2355.704548,1890.557804,1427.582788,969.8944967,531.3350789,247.684,252.953,753.59,1254.227,1754.864,2255.501,2303.502842,2576.486176,2930.654207,3254.034445,2929.852714,2660.94128,2465.452266,2361.68924,2365.046282,1902.185272,1442.945812,992.3685478,571.3291223,324.7265986,328.7631674,782.3029388,1271.686033,1767.384412,2265.256003,2585.030176,2938.168491,2850.094445,2604.238527,2390.996667,2219.787964,2100.913835,2043.527849,1641.657324,1242.246075,848.7730547,476.1931655,249.415333,547.7598752,902.0313434,1266.122822,1633.481021,2002.308738,2036.451246,2135.606206,2493.097393,2842.34733,2595.757752,2381.756718,2209.832258,2090.392055,2032.709047,1628.170374,1224.36731,822.384155,427.3873312,134.566,505.906,877.246,1248.586,1619.926,1991.266,2025.594648,2125.256188,2281.705687,2484.237229,2850.094445,2604.238527,2390.996667,2219.787964,2100.913835,2043.527849,1641.657324,1242.246075,848.7730547,476.1931655,249.415333,547.7598752,902.0313434,1266.122822,1633.481021,2002.308738,2036.451246,2135.606206,2291.349132,2493.097393,3703.615408,1894.209252,560.3293949,1828.143678
33,3257.908987,2938.966067,2730.330715,2658.105297,2733.125576,2950.107568,2482.500497,2046.215934,1666.045454,1388.860014,1277.249928,664.0156959,210,664.0156959,1277.249928,1901.618605,1972.493399,2476.842884,2846.671077,3251.133797,2931.453828,2722.242791,2649.79693,2725.045947,2942.623772,2473.602376,2035.41142,1652.757531,1372.891889,1259.868,629.934,0,629.934,1259.868,1889.987651,1961.282797,2467.924365,2838.91462,3257.908987,2938.966067,2730.330715,2658.105297,2733.125576,2950.107568,2482.500497,2046.215934,1666.045454,1388.860014,1277.249928,664.0156959,210,664.0156959,1277.249928,1901.618605,1972.493399,2476.842884,2846.671077,2854.424789,2602.647531,2429.214333,2351.524015,2378.975183,2511.200371,2081.103601,1671.758358,1302.873257,1019.362721,902.393126,431.5259834,243.7022904,658.6666455,1144.363362,1639.075371,1704.525932,2058.534509,2487.57259,2846.689459,2594.161554,2420.120302,2342.128347,2369.688359,2502.404305,2070.481152,1658.516206,1285.837752,997.4970457,877.618,376.981,123.656,624.293,1124.93,1625.567,1691.54032,2047.794991,2478.692678,2854.424789,2602.647531,2429.214333,2351.524015,2378.975183,2511.200371,2081.103601,1671.758358,1302.873257,1019.362721,902.393126,431.5259834,243.7022904,658.6666455,1144.363362,1639.075371,2058.534509,2487.57259,2451.759139,2266.711764,2130.875022,2054.035367,2042.860986,2098.401181,1709.479516,1330.585119,973.4973782,673.8259255,538.0422432,243.8912561,324.4429462,653.3225062,1012.019842,1377.434142,1426.610742,1564.89565,2025.73916,2442.749041,2256.963053,2120.501912,2043.272201,2032.038633,2087.866739,1696.53182,1313.908961,950.5772696,640.266646,495.368,124.028,247.312,618.652,989.992,1361.332,1411.069881,1550.741241,1759.052408,2014.824842,2451.759139,2266.711764,2130.875022,2054.035367,2042.860986,2098.401181,1709.479516,1330.585119,973.4973782,673.8259255,538.0422432,243.8912561,324.4429462,653.3225062,1012.019842,1377.434142,1426.610742,1564.89565,1771.543218,2025.73916,3556.097602,2459.826076,725.1845881,1229.383494
34,2938.966067,2730.330715,2658.105297,2733.125576,2944.157052,3270.298715,2855.613373,2485.702852,2183.44372,1980.063424,1901.43409,1277.249928,664.0156959,210,664.0156959,1277.524598,1380.813523,2037.318446,2473.752614,2931.453828,2722.242791,2649.79693,2725.045947,2936.658091,3263.549246,2847.881272,2476.816236,2173.321531,1968.895924,1889.802,1259.868,629.934,0,629.934,1260.146459,1364.751254,2026.466494,2464.822914,2938.966067,2730.330715,2658.105297,2733.125576,2944.157052,3270.298715,2855.613373,2485.702852,2183.44372,1980.063424,1901.43409,1277.249928,664.0156959,210,664.0156959,1277.524598,1380.813523,2037.318446,2473.752614,2549.583353,2399.405157,2348.444112,2403.020849,2556.384843,2795.075023,2416.052416,2073.907685,1789.915027,1595.43644,1522.108088,1028.580487,548.1034695,210.0757503,537.6997675,1017.538732,1119.922164,1608.223033,2129.984598,2540.920163,2390.197713,2339.036072,2393.827312,2547.74478,2787.174983,2406.908656,2063.248188,1777.553319,1581.555385,1507.552,1006.915,506.278,5.641,494.996,995.633,1100.057114,1594.453299,2119.607131,2549.583353,2399.405157,2348.444112,2403.020849,2556.384843,2795.075023,2416.052416,2073.907685,1789.915027,1595.43644,1522.108088,1028.580487,548.1034695,210.0757503,537.6997675,1017.538732,1608.223033,2129.984598,2166.296632,2070.637541,2039.123671,2074.680134,2174.018574,2328.991768,1985.75813,1670.739924,1403.072443,1214.477877,1144.729047,782.6612916,436.4625928,210.3028377,416.8234199,760.9487725,846.7209871,1063.304574,1668.933002,2156.093944,2059.961122,2028.281377,2064.024626,2163.852296,2319.504829,1974.622838,1657.489636,1387.26792,1196.184147,1125.302,753.962,382.622,11.282,360.058,731.398,820.2660727,1042.361078,1332.660345,1655.668253,2166.296632,2070.637541,2039.123671,2074.680134,2174.018574,2328.991768,1985.75813,1670.739924,1403.072443,1214.477877,1144.729047,782.6612916,436.4625928,210.3028377,416.8234199,760.9487725,846.7209871,1063.304574,1349.104738,1668.933002,3516.891654,3050.752964,1237.517689,688.688562
35,2730.330715,2658.105297,2733.125576,2944.157052,3264.931817,3671.540057,3307.549009,2994.005908,2748.232011,2589.59531,2528.471774,1901.43409,1277.249928,664.0156959,210,664.543877,846.2833174,1720.527802,2220.135461,2722.242791,2649.79693,2725.045947,2936.658091,3258.17123,3665.529483,3300.875709,2986.632113,2740.196925,2581.066421,2519.736,1889.802,1259.868,629.934,0,630.490733,819.8142797,1707.663877,2210.181319,2730.330715,2658.105297,2733.125576,2944.157052,3264.931817,3671.540057,3307.549009,2994.005908,2748.232011,2589.59531,2528.471774,1901.43409,1277.249928,664.0156959,210,664.543877,846.2833174,1720.527802,2220.135461,2376.266686,2352.47736,2433.707235,2610.169898,2864.318016,3179.999238,2852.588306,2569.249667,2346.006516,2201.219708,2147.777083,1650.265024,1155.455628,669.3695397,249.6162331,421.7057725,629.8224679,1314.850566,1918.146261,2366.969236,2343.085515,2424.630056,2601.708457,2856.609475,3173.057698,2844.847983,2560.653013,2336.588661,2191.179637,2137.486,1636.849,1136.212,635.575,134.938,365.699,593.7813916,1297.972269,1906.616133,2376.266686,2352.47736,2433.707235,2610.169898,2864.318016,3179.999238,2852.588306,2569.249667,2346.006516,2201.219708,2147.777083,1650.265024,1155.455628,669.3695397,249.6162331,421.7057725,1314.850566,1918.146261,2041.615293,2056.874113,2137.535034,2276.657136,2464.359187,2690.492795,2399.538326,2146.14089,1945.034988,1813.699352,1767.753777,1399.738597,1034.103309,674.7280627,341.9547563,233.2272353,438.5069428,778.4398022,1503.558869,2030.786302,2046.12588,2127.194401,2266.951194,2455.395325,2682.28475,2390.331395,2135.841923,1933.6652,1801.500857,1755.236,1383.896,1012.556,641.216,269.876,101.464,384.9523852,749.5788989,1118.631085,1488.821438,2041.615293,2056.874113,2137.535034,2276.657136,2464.359187,2690.492795,2399.538326,2146.14089,1945.034988,1813.699352,1767.753777,1399.738597,1034.103309,674.7280627,341.9547563,233.2272353,438.5069428,778.4398022,1138.172001,1503.558869,3589.548349,3654.73346,1825.004401,480.451645
36,2631.698998,2707.451063,2920.338438,3243.469687,3647.663406,4113.290464,3795.652738,3529.775893,3328.088472,3202.740198,3156.774118,2528.610533,1901.618605,1277.524598,664.543877,210,540.6323264,1574.804543,2102.533634,2623.306999,2699.294585,2912.778157,3236.664273,3641.613423,4107.926294,3789.839008,3523.5235,3321.456439,3195.848053,3149.781394,2519.875241,1889.987651,1260.146459,630.490733,0,498.18,1560.74,2092.02,2631.698998,2707.451063,2920.338438,3243.469687,3647.663406,4113.290464,3795.652738,3529.775893,3328.088472,3202.740198,3156.774118,2528.610533,1901.618605,1277.524598,664.543877,210,540.6323264,1574.804543,2102.533634,2337.375789,2445.724531,2645.956575,2919.225706,3247.144292,3616.985616,3336.505525,3101.753085,2923.763704,2813.331673,2775.502689,2276.643777,1778.784252,1283.087974,793.618861,338.5584962,555.5881405,1264.767704,1875.349074,2327.923019,2436.692119,2637.60994,2911.662535,3240.346595,3610.884234,3329.890256,3094.636037,2916.212303,2805.483043,2767.546779,2266.937778,1766.344647,1265.786218,765.3305799,265.5595137,514.3716378,1247.211829,1863.554172,2337.375789,2445.724531,2645.956575,2919.225706,3247.144292,3616.985616,3336.505525,3101.753085,2923.763704,2813.331673,2775.502689,2276.643777,1778.784252,1283.087974,793.618861,338.5584962,1264.767704,1875.349074,2080.966996,2204.722462,2380.538893,2597.867683,2847.218707,3120.925989,2877.621077,2674.010273,2519.734642,2424.231473,2394.543307,2024.922959,1656.072197,1288.652025,924.3699239,569.2822332,665.0579399,914.499129,1565.784857,2070.343845,2194.698415,2371.258193,2589.366042,2839.463746,3113.852762,2869.948268,2665.751478,2510.968472,2415.118679,2385.317096,2014.004218,1642.703601,1271.425988,900.1998424,529.1335002,631.0325375,890.0610412,1209.132764,1551.638559,2080.966996,2204.722462,2380.538893,2597.867683,2847.218707,3120.925989,2877.621077,2674.010273,2519.734642,2424.231473,2394.543307,2024.922959,1656.072197,1288.652025,924.3699239,569.2822332,665.0579399,914.499129,1227.233491,1565.784857,3742.926993,4260.703822,2439.198875,895.8625986
37,2135.479276,2228.165923,2482.500497,2855.613373,3307.549009,3814.053569,3544.597584,3338.541047,3208.12367,3162.716479,3199.968706,2582.333851,1972.493399,1380.813523,846.2833174,540.6323264,210,1083.112992,1607.614987,2125.12864,2218.247818,2473.602376,2847.881272,3300.875709,3808.26793,3538.371382,3331.929819,3201.243116,3155.736923,3193.070578,2573.780899,1961.282797,1364.751254,819.8142797,498.18,0,1062.56,1593.84,2135.479276,2228.165923,2482.500497,2855.613373,3307.549009,3814.053569,3544.597584,3338.541047,3208.12367,3162.716479,3199.968706,2582.333851,1972.493399,1380.813523,846.2833174,540.6323264,210,1083.112992,1607.614987,1845.91346,1981.32264,2223.770923,2542.823164,2913.420151,3320.145012,3088.657776,2914.647445,2808.816746,2778.966032,2824.533955,2336.168611,1854.359809,1385.962351,951.0035674,623.8579519,342.2774856,795.8375799,1388.20253,1833.929252,1970.162279,2213.833128,2534.136863,2905.841871,3313.49708,3081.510483,2907.072364,2800.955464,2771.020066,2816.71654,2326.710936,1842.430542,1369.960451,927.5277814,587.4510568,270.2848075,767.6310661,1372.226754,1845.91346,1981.32264,2223.770923,2542.823164,2913.420151,3320.145012,3088.657776,2914.647445,2808.816746,2778.966032,2824.533955,2336.168611,1854.359809,1385.962351,951.0035674,623.8579519,795.8375799,1388.20253,1607.523983,1764.79768,1980.069478,2236.65514,2521.976226,2827.346591,2634.119628,2492.466154,2411.491797,2397.353059,2451.206751,2091.623742,1736.995109,1391.114996,1062.561361,773.7306701,588.9742183,609.0229068,1116.380677,1593.74821,1752.258786,1968.902014,2226.774846,2513.217875,2819.536974,2625.735366,2483.603738,2402.330678,2388.137703,2442.194615,2081.054992,1724.254044,1375.173055,1041.602921,744.6872832,550.2641455,571.6720222,791.589517,1096.451466,1607.523983,1764.79768,1980.069478,2236.65514,2521.976226,2827.346591,2634.119628,2492.466154,2411.491797,2397.353059,2451.206751,2091.623742,1736.995109,1391.114996,1062.561361,773.7306701,588.9742183,609.0229068,818.9712836,1116.380677,3284.160463,4186.796856,2589.261369,1212.19783
38,1083.129945,1256.034284,1666.045454,2183.44372,2748.232011,3338.541047,3208.12367,3162.716479,3205.93363,3334.330853,3533.244993,2985.375786,2476.842884,2037.318446,1720.527802,1574.804543,1083.112992,210,571.2778994,1062.577281,1238.354603,1652.757531,2173.321531,2740.196925,3331.929819,3201.243116,3155.736923,3199.048365,3327.711261,3526.99875,2977.980622,2467.924365,2026.466494,1707.663877,1560.74,1062.56,0,531.28,1083.129945,1256.034284,1666.045454,2183.44372,2748.232011,3338.541047,3208.12367,3162.716479,3205.93363,3334.330853,3533.244993,2985.375786,2476.842884,2037.318446,1720.527802,1574.804543,1083.112992,210,571.2778994,825.056837,1094.971089,1489.456075,1933.719712,2400.278996,2879.177254,2793.143383,2784.341425,2853.486165,2995.184189,3197.188222,2775.194451,2383.835306,2040.811628,1774.381089,1622.719695,1169.202594,480.3901756,441.0988363,797.8839416,1074.644911,1474.577702,1922.282998,2391.074917,2871.508604,2785.237864,2776.410843,2845.748283,2987.813302,3190.284083,2767.237655,2374.56749,2029.97835,1761.910398,1609.074022,1150.188987,432.0587007,387.9022859,825.056837,1094.971089,1489.456075,1933.719712,2400.278996,2879.177254,2793.143383,2784.341425,2853.486165,2995.184189,3197.188222,2775.194451,2383.835306,2040.811628,1774.381089,1622.719695,480.3901756,441.0988363,719.6382295,1023.844068,1361.771259,1713.584559,2072.223422,2434.673401,2394.658006,2422.858479,2516.982974,2670.068768,2872.705171,2572.724303,2293.724585,2044.314407,1836.588443,1686.024796,1342.299904,1018.157769,577.717957,688.3161928,1002.076183,1345.481684,1700.668116,2061.555216,2425.599837,2385.432239,2413.740501,2508.207187,2661.797743,2865.019197,2564.139298,2284.09117,2033.49979,1824.542986,1672.895578,1325.771109,996.265649,709.3717255,538.1988831,719.6382295,1023.844068,1361.771259,1713.584559,2072.223422,2434.673401,2394.658006,2422.858479,2516.982974,2670.068768,2872.705171,2572.724303,2293.724585,2044.314407,1836.588443,1686.024796,1342.299904,1018.157769,739.802842,577.717957,2359.685429,4225.639167,3157.862047,2133.10221
39,571.3100402,854.8957869,1388.860014,1980.063424,2589.59531,3208.12367,3162.716479,3205.93363,3334.330853,3538.648175,3801.658287,3298.674602,2846.671077,2473.752614,2220.135461,2102.533634,1607.614987,571.2778994,210,531.3145603,828.7018803,1372.891889,1968.895924,2581.066421,3201.243116,3155.736923,3199.048365,3327.711261,3532.411486,3795.853755,3291.983313,2838.91462,2464.822914,2210.181319,2092.02,1593.84,531.28,0,571.3100402,854.8957869,1388.860014,1980.063424,2589.59531,3208.12367,3162.716479,3205.93363,3334.330853,3538.648175,3801.658287,3298.674602,2846.671077,2473.752614,2220.135461,2102.533634,1607.614987,571.2778994,210,405.1607586,826.0739323,1304.574971,1795.190346,2290.147531,2787.397775,2789.148046,2868.453626,3019.209251,3231.430288,3491.532339,3109.741113,2766.12659,2476.630301,2262.125946,2145.228369,1684.859173,936.0868921,418.4189977,346.4898849,798.9356305,1287.561981,1782.865216,2280.499006,2779.475914,2781.231171,2860.75623,3011.897159,3224.599464,3485.211339,3102.642388,2758.143635,2467.711014,2252.357386,2134.925,1671.7208,912.2273125,361.9039343,405.1607586,826.0739323,1304.574971,1795.190346,2290.147531,2787.397775,2789.148046,2868.453626,3019.209251,3231.430288,3491.532339,3109.741113,2766.12659,2476.630301,2262.125946,2145.228369,936.0868921,418.4189977,575.7841683,928.3883367,1291.537529,1658.318506,2026.760503,2396.09741,2445.212191,2558.504712,2727.99082,2943.9812,3197.064364,2930.477075,2688.858126,2479.517482,2311.242665,2193.505222,1837.384976,1488.720501,851.0343491,536.1225685,904.3256624,1274.350497,1644.968166,2015.851715,2386.877206,2436.177879,2549.871833,2719.895938,2936.481791,3190.159957,2922.943018,2680.645075,2470.608618,2301.682571,2183.429679,1825.344776,1473.834702,1135.024538,824.7178083,575.7841683,928.3883367,1291.537529,1658.318506,2026.760503,2396.09741,2445.212191,2558.504712,2727.99082,2943.9812,3197.064364,2930.477075,2688.858126,2479.517482,2311.242665,2193.505222,1837.384976,1488.720501,1154.287963,851.0343491,1950.921148,4343.521717,3528.849269,2633.866186
40,420,757.1108534,1328.031392,1935.911051,2554.499855,3177.55642,3220.574439,3348.410296,3551.917817,3819.018948,4132.804239,3676.459449,3278.150541,2961.388449,2754.451998,2656.715945,2166.234461,1142.57187,677.2703758,210,664.0156959,1277.249928,1901.43409,2528.471774,3156.669891,3199.968706,3328.596027,3533.244993,3801.658287,4116.767042,3658.422348,3257.908987,2938.966067,2730.330715,2631.698998,2135.479276,1083.129945,571.3100402,0,629.934,1259.868,1889.802,2519.736,3149.676936,3193.070578,3321.965008,3526.99875,3795.853755,4111.407408,3652.390187,3251.133797,2931.453828,2722.242791,2623.306999,2125.12864,1062.577281,531.3145603,584.128449,923.7863529,1366.320321,1838.900765,2323.264005,2812.967614,2901.778668,3060.518091,3279.045814,3546.326385,3850.05144,3508.369354,3208.689728,2963.781171,2788.114541,2695.262765,2236.98843,1488.419864,921.5377388,457.0624081,849.1650169,1317.016028,1802.569284,2294.614486,2789.352398,2878.89205,3038.827239,3258.809821,3527.623963,3832.831342,3489.463501,3188.007179,2941.377029,2764.287014,2670.60693,2207.219345,1443.292656,846.7182554,405.9631078,822.7886885,1300.165843,1790.294954,2284.984822,2781.436104,2871.222638,3031.562466,3252.036508,3521.36775,3827.07409,3483.138746,3181.083113,2933.870963,2756.298731,2662.337577,1427.933364,820.2632529,914.1248163,1166.833765,1470.770097,1800.170858,2143.3274,2494.569374,2625.201647,2808.842263,3035.886999,3297.382103,3585.798577,3350.959179,3142.561088,2966.18269,2827.821795,2733.257992,2375.00455,2021.479844,1343.580825,838.644251,1108.69339,1425.084096,1763.041439,2112.238704,2467.90931,2599.881476,2785.192068,3014.01889,3277.259332,3567.303104,3331.160071,3121.440403,2943.796826,2804.331668,2708.947997,2346.986709,1988.487053,1635.726658,1293.410002,811.9262157,1088.623458,1409.526403,1750.489965,2101.773619,2458.95839,2591.386441,2777.263916,3006.694177,3270.524229,3561.1166,3324.534165,3114.368345,2936.296946,2796.457778,2700.79604,2337.572803,1977.367128,1622.190402,1276.248186,1646.412768,4534.003351,3951.774728,3166.648166
